,date,RP_flows
0,1945-01-26,179.63537366886828
1,1946-01-26,183.1892891565116
2,1947-01-26,186.79253226516997
3,1948-01-26,188.02386137088004
4,1949-01-25,190.19055385621
5,1950-01-25,190.60099689144664
6,1951-01-25,188.74609219932336
7,1952-01-25,190.239881477225
8,1953-01-24,190.239881477225
9,1954-01-24,190.239881477225
10,1955-01-24,187.92125061207088
11,1956-01-24,187.92125061207088
12,1957-01-23,186.6119745580591
13,1958-01-23,187.92125061207088
14,1959-01-23,187.92125061207088
15,1960-01-23,187.92125061207088
16,1961-01-22,183.71420950089475
17,1962-01-22,183.71420950089475
18,1963-01-22,183.71420950089475
19,1964-01-22,194.8850542410914
20,1965-01-21,182.79071267161217
21,1966-01-21,195.06561194820227
22,1967-01-21,186.8951430239791
23,1968-01-21,193.9368936013013
24,1969-01-20,197.52827015962245
25,1970-01-20,191.22852799463897
26,1971-01-20,199.6949626449524
27,1972-01-20,191.22852799463897
28,1973-01-19,191.22852799463897
29,1974-01-19,183.98551141647744
30,1975-01-19,183.98551141647744
31,1976-01-19,183.98551141647744
32,1977-01-18,178.99108978872664
33,1978-01-18,178.58064675348996
34,1979-01-18,171.65732900209323
35,1980-01-18,171.65732900209323
36,1981-01-17,163.62204568074498
37,1982-01-17,175.49045743887746
38,1983-01-17,181.25643751608663
39,1984-01-17,181.25643751608663
40,1985-01-16,193.1001854637116
41,1986-01-16,208.25912182746285
42,1987-01-16,229.4188098231612
43,1988-01-16,229.4188098231612
44,1989-01-15,229.4188098231612
45,1990-01-15,239.90092928881324
46,1991-01-15,239.90092928881324
47,1992-01-15,239.90092928881324
48,1993-01-14,234.54934776361983
49,1994-01-14,246.03989133058136
50,1995-01-14,246.1425020893905
51,1996-01-14,234.7299054707307
52,1997-01-13,265.5706044455032
53,1998-01-13,265.5706044455032
54,1999-01-13,265.5706044455032
55,2000-01-13,252.1009064240478
56,2001-01-12,263.58446966728405
57,2002-01-12,267.3149873452591
58,2003-01-12,272.0094877301406
59,2004-01-12,284.1117403331781
60,2005-01-11,272.0094877301406
61,2006-01-11,272.0094877301406
62,2007-01-11,233.3033599780736
63,2008-01-11,261.5322544911006
64,2009-01-10,261.5322544911006
65,2010-01-10,261.5322544911006
66,2011-01-10,247.3610339349304
67,2012-01-10,199.1453784900617
