,date,RP_flows
0,1939-08-23,814.4990742615083
1,1940-08-22,758.8914886656001
2,1941-08-22,797.0552452639489
3,1942-08-22,1003.2353940076076
4,1943-08-22,968.3477360124886
5,1944-08-21,968.3477360124886
6,1945-08-21,992.9743181266904
7,1946-08-21,1187.2553416878168
8,1947-08-21,1187.2553416878168
9,1948-08-20,1144.6520991981142
10,1949-08-20,1187.2553416878168
11,1950-08-20,1187.2553416878168
12,1951-08-20,1196.5298651484331
13,1952-08-19,976.7241244867158
14,1953-08-19,976.7241244867158
15,1954-08-19,976.7241244867158
16,1955-08-19,1119.2949098670167
17,1956-08-18,976.7241244867158
18,1957-08-18,976.7241244867158
19,1958-08-18,969.5018162022828
20,1959-08-18,945.2893999626498
21,1960-08-17,1312.8755742807084
22,1961-08-17,1240.2685736312703
23,1962-08-17,1240.2685736312703
24,1963-08-17,1240.2685736312703
25,1964-08-16,1240.2685736312703
26,1965-08-16,1045.0103047481728
27,1966-08-16,1045.0103047481728
28,1967-08-16,1045.0103047481728
29,1968-08-15,983.3740462254168
30,1969-08-15,983.3740462254168
31,1970-08-15,814.2524361564331
32,1971-08-15,884.2650831534166
33,1972-08-14,870.3928531302828
34,1973-08-14,1100.4992248407084
35,1974-08-14,1100.4992248407084
36,1975-08-14,1100.4992248407084
37,1976-08-13,1100.4992248407084
38,1977-08-13,1100.4992248407084
39,1978-08-13,1100.4992248407084
40,1979-08-13,1100.4992248407084
41,1980-08-12,1100.4992248407084
42,1981-08-12,984.193070876224
43,1982-08-12,984.193070876224
44,1983-08-12,747.3576670915157
45,1984-08-11,747.3576670915157
46,1985-08-11,747.3576670915157
47,1986-08-11,722.0795880960001
48,1987-08-11,704.6357590984405
49,1988-08-10,697.4530059817985
50,1989-08-10,625.3090334730497
51,1990-08-10,644.5979947095084
52,1991-08-10,1111.8259634775084
53,1992-08-09,1111.8259634775084
54,1993-08-09,1111.8259634775084
55,1994-08-09,1111.8259634775084
56,1995-08-09,1111.8259634775084
57,1996-08-08,1111.8259634775084
58,1997-08-08,1111.8259634775084
59,1998-08-08,1111.8259634775084
60,1999-08-08,1111.8259634775084
61,2000-08-07,1111.8259634775084
62,2001-08-07,640.4935643571414
63,2002-08-07,693.5556585667158
64,2003-08-07,693.5556585667158
65,2004-08-06,711.5323189422166
66,2005-08-06,711.5323189422166
67,2006-08-06,711.5323189422166
68,2007-08-06,711.5323189422166
69,2008-08-05,711.5323189422166
70,2009-08-05,711.5323189422166
71,2010-08-05,711.5323189422166
72,2011-08-05,711.5323189422166
73,2012-08-04,542.6573469783083
