,date,RP_flows
0,1941-10-07,207.64043246766164
1,1942-10-07,272.99813424755456
2,1943-10-07,251.67464132169476
3,1944-10-06,251.67464132169476
4,1945-10-06,259.2343319196749
5,1946-10-06,308.4069897477248
6,1947-10-06,308.4069897477248
7,1948-10-05,313.2908895831083
8,1949-10-05,326.9560366689579
9,1950-10-05,341.3610980700331
10,1951-10-05,358.10456792015793
11,1952-10-04,310.2125668188331
12,1953-10-04,310.2125668188331
13,1954-10-04,313.2908895831083
14,1955-10-04,341.3610980700331
15,1956-10-03,313.2908895831083
16,1957-10-03,313.2908895831083
17,1958-10-03,308.4069897477248
18,1959-10-03,299.91193577012484
19,1960-10-02,307.6275202647083
20,1961-10-02,305.8219431936
21,1962-10-02,304.7958356055083
22,1963-10-02,304.7958356055083
23,1964-10-01,299.91193577012484
24,1965-10-01,256.86241791672666
25,1966-10-01,252.23702273675568
26,1967-10-01,247.90363776609584
27,1968-09-30,247.90363776609584
28,1969-09-30,252.95529804841988
29,1970-09-30,247.25935388595417
30,1971-09-30,274.58266773392813
31,1972-09-29,274.58266773392813
32,1973-09-29,277.3531582217758
33,1974-09-29,277.3531582217758
34,1975-09-29,277.3531582217758
35,1976-09-28,277.3531582217758
36,1977-09-28,293.4690969687083
37,1978-09-28,293.4690969687083
38,1979-09-28,294.49520455680005
39,1980-09-27,294.49520455680005
40,1981-09-27,281.1162507438165
41,1982-09-27,289.61130472141656
42,1983-09-27,289.61130472141656
43,1984-09-26,289.61130472141656
44,1985-09-26,291.66351989760005
45,1986-09-26,291.66351989760005
46,1987-09-26,284.8714322322991
47,1988-09-25,284.8714322322991
48,1989-09-25,278.5184069295215
49,1990-09-25,278.5184069295215
50,1991-09-25,290.6374123095083
51,1992-09-24,282.78268669527085
52,1993-09-24,282.78268669527085
53,1994-09-24,282.78268669527085
54,1995-09-24,282.0890751941142
55,1996-09-23,275.9619797026833
56,1997-09-23,275.9619797026833
57,1998-09-23,275.9619797026833
58,1999-09-23,275.9619797026833
59,2000-09-22,275.9619797026833
60,2001-09-22,245.27717462451417
61,2002-09-22,259.56682800661
62,2003-09-22,259.56682800661
63,2004-09-21,287.8057276503083
64,2005-09-21,287.8057276503083
65,2006-09-21,288.83183523840006
66,2007-09-21,288.83183523840006
67,2008-09-20,288.83183523840006
68,2009-09-20,288.83183523840006
69,2010-09-20,288.83183523840006
70,2011-09-20,287.8057276503083
71,2012-09-19,279.8770106045483
