,date,RP_flows
0,1956-02-09,122.4600073635358
1,1957-02-08,102.79015312896
2,1958-02-08,100.73793795277652
3,1959-02-08,100.73793795277652
4,1960-02-08,115.61463656044076
5,1961-02-07,115.61463656044076
6,1962-02-07,115.61463656044076
7,1963-02-07,115.61463656044076
8,1964-02-07,115.61463656044076
9,1965-02-06,81.86430597816663
10,1966-02-06,81.86430597816663
11,1967-02-06,82.86574975575084
12,1968-02-06,113.26738636800002
13,1969-02-05,113.26738636800002
14,1970-02-05,102.35900179999489
15,1971-02-05,127.425809664
16,1972-02-05,127.425809664
17,1973-02-04,144.9901655845982
18,1974-02-04,144.9901655845982
19,1975-02-04,144.9901655845982
20,1976-02-04,144.9901655845982
21,1977-02-03,144.9901655845982
22,1978-02-03,143.00403080637912
23,1979-02-03,143.8249168768525
24,1980-02-03,143.8249168768525
25,1981-02-02,115.07296343910826
26,1982-02-02,118.08520580541912
27,1983-02-02,111.46972033044992
28,1984-02-02,111.46972033044992
29,1985-02-01,112.70104943616002
30,1986-02-01,125.49691354035414
31,1987-02-01,125.49691354035414
32,1988-02-01,111.9827741244958
33,1989-01-31,98.93236088166827
34,1990-01-31,98.93236088166827
35,1991-01-31,154.1453255094562
36,1992-01-31,175.44112981786242
37,1993-01-30,175.44112981786242
38,1994-01-30,175.44112981786242
39,1995-01-30,175.44112981786242
40,1996-01-30,155.17143309754795
41,1997-01-29,155.17143309754795
42,1998-01-29,155.17143309754795
43,1999-01-29,155.17143309754795
44,2000-01-29,155.17143309754795
45,2001-01-28,105.36728864952664
46,2002-01-28,115.09762724961578
47,2003-01-28,115.09762724961578
48,2004-01-28,135.3298628992525
49,2005-01-27,135.3298628992525
50,2006-01-27,140.9725239239241
51,2007-01-27,140.9725239239241
52,2008-01-27,140.9725239239241
53,2009-01-26,140.9725239239241
54,2010-01-26,140.9725239239241
55,2011-01-26,140.9725239239241
56,2012-01-26,136.35992600412334
