,date,RP_flows
0,1933-09-12,851.6762784395563
1,1934-09-12,851.6762784395563
2,1935-09-12,851.6762784395563
3,1936-09-11,851.6762784395563
4,1937-09-11,689.6583111516331
5,1938-09-11,596.7455487759744
6,1939-09-11,557.881433030191
7,1940-09-10,471.86523049830834
8,1941-09-10,504.5727007155414
9,1942-09-10,509.70323865600005
10,1943-09-10,586.1587244544
11,1944-09-09,586.1587244544
12,1945-09-09,599.2910401623084
13,1946-09-09,619.3990260495744
14,1947-09-09,619.3990260495744
15,1948-09-08,628.6339943424001
16,1949-09-08,628.6339943424001
17,1950-09-08,628.6339943424001
18,1951-09-08,699.2585830529067
19,1952-09-07,708.4935513457324
20,1953-09-07,661.1343816223489
21,1954-09-07,721.1325908434902
22,1955-09-07,775.4278755784405
23,1956-09-06,710.2595732490497
24,1957-09-06,710.2595732490497
25,1958-09-06,727.2496812042497
26,1959-09-06,727.2496812042497
27,1960-09-05,727.2496812042497
28,1961-09-05,686.0471570094167
29,1962-09-05,686.0471570094167
30,1963-09-05,710.2595732490497
31,1964-09-04,695.3216804700331
32,1965-09-04,629.9858503711489
33,1966-09-04,588.2504947983745
34,1967-09-04,642.2991414282496
35,1968-09-03,630.4395714135084
36,1969-09-03,672.4215650913579
37,1970-09-03,672.4215650913579
38,1971-09-03,727.8220677499819
39,1972-09-02,727.8220677499819
40,1973-09-02,688.0993721856001
41,1974-09-02,688.0993721856001
42,1975-09-02,733.9787132785324
43,1976-09-01,888.8930377853951
44,1977-09-01,888.8930377853951
45,1978-09-01,891.9713605496703
46,1979-09-01,764.3082198789249
47,1980-08-31,764.3082198789249
48,1981-08-31,733.1596886277249
49,1982-08-31,733.1596886277249
50,1983-08-31,733.1596886277249
51,1984-08-30,733.1596886277249
52,1985-08-30,761.2298971146497
53,1986-08-30,801.406313721391
54,1987-08-30,801.406313721391
55,1988-08-29,801.406313721391
56,1989-08-29,796.2757757809323
57,1990-08-29,796.2757757809323
58,1991-08-29,988.7907774387414
59,1992-08-28,988.7907774387414
60,1993-08-28,988.7907774387414
61,1994-08-28,988.7907774387414
62,1995-08-28,943.8491264999894
63,1996-08-27,780.3117754138241
64,1997-08-27,879.6278214231083
65,1998-08-27,879.6278214231083
66,1999-08-27,937.2876221952
67,2000-08-26,964.371278261824
68,2001-08-26,871.4189607183745
69,2002-08-26,923.9482235500076
70,2003-08-26,937.2876221952
71,2004-08-25,937.2876221952
72,2005-08-25,923.9482235500076
73,2006-08-25,923.9482235500076
74,2007-08-25,876.8356919316993
75,2008-08-24,876.8356919316993
76,2009-08-24,799.8473747553579
77,2010-08-24,754.7870583132332
78,2011-08-24,776.9472593766827
79,2012-08-23,716.4162187776001
