,date,RP_flows
0,1996-11-01,103.12660473267414
1,1997-11-01,103.12660473267414
2,1998-11-01,117.00092885292116
3,1999-11-01,117.00092885292116
4,2000-10-31,126.5802597830191
5,2001-10-31,90.28141300746496
6,2002-10-31,93.34298299479082
7,2003-10-31,93.34298299479082
8,2004-10-30,118.33486871744044
9,2005-10-30,103.01119671369472
10,2006-10-30,123.63316710483969
11,2007-10-30,123.63316710483969
12,2008-10-29,112.19590667567232
13,2009-10-29,112.19590667567232
14,2010-10-29,114.35073261066496
15,2011-10-29,141.39483350949806
16,2012-10-28,130.72517601300993
