,date,RP_flows
0,1941-01-11,428.89668440015794
1,1942-01-11,488.3620622433579
2,1943-01-11,488.3620622433579
3,1944-01-11,473.6708075694166
4,1945-01-10,473.6708075694166
5,1946-01-10,473.6708075694166
6,1947-01-10,602.1227248215083
7,1948-01-10,602.1227248215083
8,1949-01-09,604.9544094807084
9,1950-01-09,604.9544094807084
10,1951-01-09,604.9544094807084
11,1952-01-09,475.26930170324056
12,1953-01-08,475.26930170324056
13,1954-01-08,484.5042699960662
14,1955-01-08,596.2127173980331
15,1956-01-08,596.2127173980331
16,1957-01-07,566.33693184
17,1958-01-07,569.9480859822166
18,1959-01-07,566.33693184
19,1960-01-07,569.9480859822166
20,1961-01-06,628.7131046779818
21,1962-01-06,628.7131046779818
22,1963-01-06,628.7131046779818
23,1964-01-06,628.7131046779818
24,1965-01-05,572.0003011584001
25,1966-01-05,572.0003011584001
26,1967-01-05,572.0003011584001
27,1968-01-05,606.5529036145324
28,1969-01-04,606.5529036145324
29,1970-01-04,606.5529036145324
30,1971-01-04,610.6573339668993
31,1972-01-04,626.5817791662166
32,1973-01-03,667.5376652559744
33,1974-01-03,667.5376652559744
34,1975-01-03,667.5376652559744
35,1976-01-03,667.5376652559744
36,1977-01-02,667.5376652559744
37,1978-01-02,653.0930486871083
38,1979-01-02,653.0930486871083
39,1980-01-02,655.9247333463084
40,1981-01-01,619.8923022597249
41,1982-01-01,641.0263957350827
42,1983-01-01,599.083957225024
43,1984-01-01,599.083957225024
44,1984-12-31,599.083957225024
45,1985-12-31,655.9247333463084
46,1986-12-31,676.812188716591
47,1987-12-31,676.812188716591
48,1988-12-30,676.812188716591
49,1989-12-30,573.8058782295084
50,1990-12-30,658.7564180055083
51,1991-12-30,677.8382963046828
52,1992-12-29,677.8382963046828
53,1993-12-29,677.8382963046828
54,1994-12-29,677.8382963046828
55,1995-12-29,602.1227248215083
56,1996-12-28,593.1343946337579
57,1997-12-28,593.1343946337579
58,1998-12-28,593.1343946337579
59,1999-12-28,593.1343946337579
60,2000-12-27,562.7653328655745
61,2001-12-27,540.3584936970497
62,2002-12-27,507.65102347981656
63,2003-12-27,534.9813176515157
64,2004-12-26,551.1524009559083
65,2005-12-26,551.1524009559083
66,2006-12-26,555.7896626862166
67,2007-12-26,555.7896626862166
68,2008-12-25,555.7896626862166
69,2009-12-25,555.7896626862166
70,2010-12-25,570.480917360158
71,2011-12-25,552.1785085440001
