,date,RP_flows
0,1966-01-31,296.3007816279083
1,1967-01-31,293.4690969687083
2,1968-01-31,296.3007816279083
3,1969-01-30,308.16035164264963
4,1970-01-30,311.7715057848662
5,1971-01-30,374.8480377702827
6,1972-01-30,374.8480377702827
7,1973-01-29,353.71394429492483
8,1974-01-29,335.98392202449924
9,1975-01-29,344.1927827292331
10,1976-01-29,353.71394429492483
11,1977-01-28,353.71394429492483
12,1978-01-28,376.65361484139095
13,1979-01-28,378.7058300175744
14,1980-01-28,347.80393687144965
15,1981-01-27,308.4069897477248
16,1982-01-27,333.8921516805248
17,1983-01-27,327.4493128791083
18,1984-01-27,333.8921516805248
19,1985-01-26,357.57173654221657
20,1986-01-26,361.4295287895083
21,1987-01-26,362.2392937465918
22,1988-01-26,360.9454045593598
23,1989-01-25,347.54209717247795
24,1990-01-25,347.54209717247795
25,1991-01-25,413.9922971750377
26,1992-01-25,413.9922971750377
27,1993-01-24,413.9922971750377
28,1994-01-24,399.0787579699195
29,1995-01-24,390.7724829696001
30,1996-01-24,326.9651886489598
31,1997-01-23,326.2380399957337
32,1998-01-23,321.5393054556331
33,1999-01-23,325.64373580800003
34,2000-01-23,331.0604670213248
35,2001-01-22,305.57530508852483
36,2002-01-22,305.57530508852483
37,2003-01-22,300.15857387520003
38,2004-01-22,331.0604670213248
39,2005-01-21,331.0604670213248
40,2006-01-21,400.866031081024
41,2007-01-21,400.866031081024
42,2008-01-21,400.866031081024
43,2009-01-20,400.866031081024
44,2010-01-20,400.866031081024
45,2011-01-20,442.8084695910827
46,2012-01-20,418.0632219735083
