,date,RP_flows
0,1943-09-10,94.6434173054114
1,1944-09-09,86.75611684710827
2,1945-09-09,82.73847518643414
3,1946-09-09,84.33487522314498
4,1947-09-09,82.63586442762497
5,1948-09-08,82.63586442762497
6,1949-09-08,82.63586442762497
7,1950-09-08,95.77213565231231
8,1951-09-08,101.4315494539332
9,1952-09-07,90.69185604270166
10,1953-09-07,97.64379312138496
11,1954-09-07,97.64379312138496
12,1955-09-07,94.50823170253652
13,1956-09-06,94.50823170253652
14,1957-09-06,94.50823170253652
15,1958-09-06,97.64379312138496
16,1959-09-06,97.64379312138496
17,1960-09-05,92.67403530414164
18,1961-09-05,91.79986609587412
19,1962-09-05,92.67403530414164
20,1963-09-05,92.67403530414164
21,1964-09-04,92.67403530414164
22,1965-09-04,90.87636926659158
23,1966-09-04,88.34856136704002
24,1967-09-04,88.34856136704002
25,1968-09-03,76.38149436687745
26,1969-09-03,85.36889384479488
27,1970-09-03,85.36889384479488
28,1971-09-03,90.15413843814828
29,1972-09-02,82.45530672051414
30,1973-09-02,77.20633595412993
31,1974-09-02,80.4237998380591
32,1975-09-02,94.78744465167745
33,1976-09-01,95.71094148096002
34,1977-09-01,102.23568274745728
35,1978-09-01,107.42741485926828
36,1979-09-01,106.1635109094925
37,1980-08-31,106.1635109094925
38,1981-08-31,107.7352471356958
39,1982-08-31,107.7352471356958
40,1983-08-31,107.7352471356958
41,1984-08-30,107.7352471356958
42,1985-08-30,92.88321233853912
43,1986-08-30,99.34675943368408
44,1987-08-30,99.03892715725657
45,1988-08-29,93.78600087409323
46,1989-08-29,90.17880224865578
47,1990-08-29,93.78600087409323
48,1991-08-29,100.7833100570125
49,1992-08-28,109.22903641359744
50,1993-08-28,109.22903641359744
51,1994-08-28,111.92949098670168
52,1995-08-28,113.57917416120662
53,1996-08-27,111.92949098670168
54,1997-08-27,115.48340647434496
55,1998-08-27,118.57359578895746
56,1999-08-27,125.81661236711894
57,2000-08-26,125.81661236711894
58,2001-08-26,119.85820803246168
59,2002-08-26,115.99646026839082
60,2003-08-26,118.9347112031791
61,2004-08-25,116.53813338972331
62,2005-08-25,118.9347112031791
63,2006-08-25,120.78566037852332
64,2007-08-25,118.5242681679424
65,2008-08-24,107.6079725663791
66,2009-08-24,102.17448857610496
67,2010-08-24,108.69131880904403
68,2011-08-24,100.88592081582168
69,2012-08-23,100.01175160755416
