,date,RP_flows
0,1966-01-31,26.749158953559085
1,1967-01-31,26.749158953559085
2,1968-01-31,27.64415279428305
3,1969-01-30,30.06914052531414
4,1970-01-30,30.06914052531414
5,1971-01-30,36.37679372385579
6,1972-01-30,36.37679372385579
7,1973-01-29,35.04285385933653
8,1974-01-29,31.32908895831083
9,1975-01-29,37.275626742630834
10,1976-01-29,42.17139312835157
11,1977-01-28,42.17139312835157
12,1978-01-28,42.17139312835157
13,1979-01-28,49.02467496500479
14,1980-01-28,49.02467496500479
15,1981-01-27,38.61747764070827
16,1982-01-27,37.53413139804331
17,1983-01-27,37.53413139804331
18,1984-01-27,38.66680526172331
19,1985-01-26,39.43836371118166
20,1986-01-26,40.571037574861656
21,1987-01-26,40.571037574861656
22,1988-01-26,40.571037574861656
23,1989-01-25,39.43836371118166
24,1990-01-25,39.43836371118166
25,1991-01-25,48.17912508402389
26,1992-01-25,48.17912508402389
27,1993-01-24,48.38434660164224
28,1994-01-24,48.38434660164224
29,1995-01-24,39.85276226319744
30,1996-01-24,29.63007816279083
31,1997-01-23,36.50406829317249
32,1998-01-23,36.50406829317249
33,1999-01-23,42.96761538831744
34,2000-01-23,43.8911122176
35,2001-01-22,41.34259602432001
36,2002-01-22,43.8911122176
37,2003-01-22,43.8911122176
38,2004-01-22,44.97445846026496
39,2005-01-21,43.8911122176
40,2006-01-21,44.97445846026496
41,2007-01-21,43.8911122176
42,2008-01-21,43.8911122176
43,2009-01-20,38.20703460547158
44,2010-01-20,35.29344748119083
45,2011-01-20,35.29344748119083
46,2012-01-20,33.59443668567084
