,date,RP_flows
0,1952-02-11,259.6240666611832
1,1953-02-10,259.6240666611832
2,1954-02-10,277.25054746296667
3,1955-02-10,288.543780545868
4,1956-02-10,277.25054746296667
5,1957-02-09,273.2408168358507
6,1958-02-09,273.2408168358507
7,1959-02-09,273.2408168358507
8,1960-02-09,315.09646665421656
9,1961-02-08,267.49554505236995
10,1962-02-08,273.2408168358507
11,1963-02-08,273.2408168358507
12,1964-02-08,260.09570386777216
13,1965-02-07,239.46977795984813
14,1966-02-07,239.46977795984813
15,1967-02-07,231.68508826035412
16,1968-02-07,248.0141595584632
17,1969-02-06,298.309718796969
18,1970-02-06,248.1167703172724
19,1971-02-06,300.5671554907708
20,1972-02-06,274.1149860441182
21,1973-02-05,275.4489259086375
22,1974-02-05,275.4489259086375
23,1975-02-05,275.4489259086375
24,1976-02-05,337.7894990956075
25,1977-02-04,337.7894990956075
26,1978-02-04,367.0928981079083
27,1979-02-04,350.1027901527083
28,1980-02-04,350.1027901527083
29,1981-02-03,286.8408142335689
30,1982-02-03,286.8408142335689
31,1983-02-03,286.8408142335689
32,1984-02-03,286.8408142335689
33,1985-02-02,297.08025111092485
34,1986-02-02,297.08025111092485
35,1987-02-02,329.5410832230827
36,1988-02-02,258.03162214125143
37,1989-02-01,189.24239321641983
38,1990-02-01,243.330595014086
39,1991-02-01,316.90204372532486
40,1992-02-01,347.0244673884331
41,1993-01-31,347.0244673884331
42,1994-01-31,347.0244673884331
43,1995-01-31,334.6716211635414
44,1996-01-31,324.6176282199083
45,1997-01-30,318.9542589015083
46,1998-01-30,318.9542589015083
47,1999-01-30,318.9542589015083
48,2000-01-30,318.9542589015083
49,2001-01-29,305.8219431936
50,2002-01-29,245.5475458302639
51,2003-01-29,222.3938120227883
52,2004-01-29,200.4132379566165
53,2005-01-28,200.4132379566165
54,2006-01-28,210.4721171268617
55,2007-01-28,210.4721171268617
56,2008-01-28,210.4721171268617
57,2009-01-27,208.26400805407488
58,2010-01-27,218.6218777573564
59,2011-01-27,202.038257320614
60,2012-01-27,193.61719477453653
