,date,RP_flows
0,1933-10-29,1048.7889866598823
1,1934-10-29,1048.7889866598823
2,1935-10-29,1048.7889866598823
3,1936-10-28,1048.7889866598823
4,1937-10-28,1023.550462832158
5,1938-10-28,820.4881920205654
6,1939-10-28,674.4737802675414
7,1940-10-27,650.054281090624
8,1941-10-27,674.4737802675414
9,1942-10-27,708.7006342830166
10,1943-10-27,694.0489347768662
11,1944-10-26,694.0489347768662
12,1945-10-26,704.0633725527083
13,1946-10-26,782.8968219679489
14,1947-10-26,782.8968219679489
15,1948-10-25,815.8113751224663
16,1949-10-25,800.3406509655084
17,1950-10-25,780.065137308749
18,1951-10-25,800.3406509655084
19,1952-10-24,780.065137308749
20,1953-10-24,780.065137308749
21,1954-10-24,928.3784023430314
22,1955-10-24,1013.2893869512404
23,1956-10-23,928.3784023430314
24,1957-10-23,928.3784023430314
25,1958-10-23,973.3596084495744
26,1959-10-23,973.3596084495744
27,1960-10-22,973.3596084495744
28,1961-10-22,915.0390036978388
29,1962-10-22,833.827590665758
30,1963-10-22,884.0184450483415
31,1964-10-21,837.9320210181249
32,1965-10-21,755.5665277962497
33,1966-10-21,742.6808501934166
34,1967-10-21,755.5665277962497
35,1968-10-20,744.7330653696001
36,1969-10-20,765.3343274670166
37,1970-10-20,812.4864142531158
38,1971-10-20,884.0184450483415
39,1972-10-19,884.0184450483415
40,1973-10-19,890.0471179751894
41,1974-10-19,812.4864142531158
42,1975-10-19,926.5728252719232
43,1976-10-18,988.583694501457
44,1977-10-18,979.3487262086314
45,1978-10-18,985.505371737182
46,1979-10-18,939.6260306442496
47,1980-10-17,939.6260306442496
48,1981-10-17,874.7439215877249
49,1982-10-17,939.6260306442496
50,1983-10-17,910.3226316319488
51,1984-10-16,939.6260306442496
52,1985-10-16,960.227292741666
53,1986-10-16,1042.8394240686166
54,1987-10-16,1042.8394240686166
55,1988-10-15,1042.8394240686166
56,1989-10-15,1042.8394240686166
57,1990-10-15,1042.8394240686166
58,1991-10-15,1247.579299349615
59,1992-10-14,1234.2399007044228
60,1993-10-14,1234.2399007044228
61,1994-10-14,1212.691641354496
62,1995-10-14,1100.2525867356337
63,1996-10-13,1000.1175160755416
64,1997-10-13,1000.1175160755416
65,1998-10-13,1000.1175160755416
66,1999-10-13,1016.0815164426498
67,2000-10-12,1103.3309094999086
68,2001-10-12,975.9050998359082
69,2002-10-12,994.9869781350828
70,2003-10-12,1043.1651725092738
71,2004-10-11,1124.9978343532075
72,2005-10-11,1124.9978343532075
73,2006-10-11,1218.4434281068077
74,2007-10-11,1218.4434281068077
75,2008-10-10,1218.4434281068077
76,2009-10-10,1174.4487744205658
77,2010-10-10,1161.109375775373
