,date,RP_flows
0,1945-02-12,656.9903961021911
1,1946-02-12,730.614197241391
2,1947-02-12,752.7348431370497
3,1948-02-12,742.7204053612076
4,1949-02-11,716.169580672525
5,1950-02-11,708.9868275558828
6,1951-02-11,737.3036741478827
7,1952-02-11,686.8266264924331
8,1953-02-10,686.8266264924331
9,1954-02-10,737.3036741478827
10,1955-02-10,822.787045301824
11,1956-02-10,782.0777973171414
12,1957-02-09,769.9715891973249
13,1958-02-09,782.0777973171414
14,1959-02-09,782.0777973171414
15,1960-02-09,854.7546012038315
16,1961-02-08,801.120120448525
17,1962-02-08,801.120120448525
18,1963-02-08,899.7358073103744
19,1964-02-08,928.832123385391
20,1965-02-07,811.4207514972331
21,1966-02-07,811.4207514972331
22,1967-02-07,811.4207514972331
23,1968-02-07,844.4144149873324
24,1969-02-06,884.3046383212076
25,1970-02-06,844.4144149873324
26,1971-02-06,940.1193068544002
27,1972-02-06,940.1193068544002
28,1973-02-05,939.0931992663084
29,1974-02-05,909.5827173167232
30,1975-02-05,909.5827173167232
31,1976-02-05,909.5827173167232
32,1977-02-04,909.5827173167232
33,1978-02-04,905.4782869643562
34,1979-02-04,905.4782869643562
35,1980-02-04,847.4531825838167
36,1981-02-03,798.2884357893249
37,1982-02-03,817.6169521935744
38,1983-02-03,783.6367362831744
39,1984-02-03,783.6367362831744
40,1985-02-02,814.5386294292992
41,1986-02-02,894.3981864326315
42,1987-02-02,907.737585077824
43,1988-02-02,861.1578848374571
44,1989-02-01,781.7031866103637
45,1990-02-01,781.7031866103637
46,1991-02-01,955.6295861791488
47,1992-02-01,1022.8501036847232
48,1993-01-31,1088.4721270564737
49,1994-01-31,1088.4721270564737
50,1995-01-31,1022.8501036847232
51,1996-01-31,876.5494986588332
52,1997-01-30,867.2749751982167
53,1998-01-30,867.2749751982167
54,1999-01-30,867.2749751982167
55,2000-01-30,943.316295122048
56,2001-01-29,807.6025144177324
57,2002-01-29,807.6025144177324
58,2003-01-29,825.8258128983084
59,2004-01-29,954.6034785910572
60,2005-01-28,954.6034785910572
61,2006-01-28,1093.316471724066
62,2007-01-28,1093.316471724066
63,2008-01-28,1093.316471724066
64,2009-01-27,1093.316471724066
65,2010-01-27,1026.5403681625214
66,2011-01-27,1136.6503214306645
67,2012-01-27,968.7619018870572
