,date,RP_flows
0,1983-01-30,624.7762020951084
1,1984-01-30,624.7762020951084
2,1985-01-29,636.8824102149249
3,1986-01-29,834.6070601487745
4,1987-01-29,834.6070601487745
5,1988-01-29,834.6070601487745
6,1989-01-28,796.8086071588737
7,1990-01-28,796.8086071588737
8,1991-01-28,999.2100739908224
9,1992-01-28,999.2100739908224
10,1993-01-27,999.2100739908224
11,1994-01-27,999.2100739908224
12,1995-01-27,999.2100739908224
13,1996-01-27,800.6663994061654
14,1997-01-26,800.6663994061654
15,1998-01-26,800.6663994061654
16,1999-01-26,898.1768683443414
17,2000-01-26,898.1768683443414
18,2001-01-25,746.6177527762902
19,2002-01-25,871.7051539912406
20,2003-01-25,815.3576540801067
21,2004-01-25,815.3576540801067
22,2005-01-24,763.035474185758
23,2006-01-24,763.035474185758
24,2007-01-24,763.035474185758
25,2008-01-24,763.035474185758
26,2009-01-23,572.2864944312662
27,2010-01-23,574.0920715023744
28,2011-01-23,574.0920715023744
29,2012-01-23,538.5924717937323
30,2013-01-22,538.5924717937323
