,date,RP_flows
0,1970-07-05,119.55828678959234
1,1971-07-05,141.58818847677912
2,1972-07-04,141.58818847677912
3,1973-07-04,148.31419574411564
4,1974-07-04,148.31419574411564
5,1975-07-04,148.31419574411564
6,1976-07-03,151.1872969907725
7,1977-07-03,151.1872969907725
8,1978-07-03,151.1872969907725
9,1979-07-03,164.31565718190166
10,1980-07-02,159.43966838007637
11,1981-07-02,132.13706282583087
12,1982-07-02,132.60078899886167
13,1983-07-02,132.13706282583087
14,1984-07-01,132.13706282583087
15,1985-07-01,133.88935675914502
16,1986-07-01,153.71906040710317
17,1987-07-01,153.1033958542481
18,1988-06-30,153.1033958542481
19,1989-06-30,129.16135082036482
20,1990-06-30,129.16135082036482
21,1991-06-30,196.37093248543488
22,1992-06-29,183.4754824293777
23,1993-06-29,183.4754824293777
24,1994-06-29,183.4754824293777
25,1995-06-29,190.145181751974
26,1996-06-28,178.23930892316372
27,1997-06-28,178.23930892316372
28,1998-06-28,190.145181751974
29,1999-06-28,190.145181751974
30,2000-06-27,196.37093248543488
31,2001-06-27,127.40510137027158
32,2002-06-27,123.95379664143746
33,2003-06-27,123.95379664143746
34,2004-06-26,185.27012365998164
35,2005-06-26,155.55139538583208
36,2006-06-26,178.04292914893657
37,2007-06-26,178.04292914893657
38,2008-06-25,166.735968096032
39,2009-06-25,166.735968096032
40,2010-06-25,166.735968096032
41,2011-06-25,190.8920763909248
42,2012-06-24,178.04292914893657
