,date,RP_flows
0,1988-08-29,39.08515933051819
1,1989-08-29,35.01027901527083
2,1990-08-29,38.18237079496405
3,1991-08-29,41.70371143854166
4,1992-08-28,41.70371143854166
5,1993-08-28,41.70371143854166
6,1994-08-28,42.27004837038166
7,1995-08-28,41.34259602432001
8,1996-08-27,38.76941602053248
9,1997-08-27,39.07724829696001
10,1998-08-27,39.07724829696001
11,1999-08-27,39.07724829696001
12,2000-08-26,38.76941602053248
13,2001-08-26,36.47940448266496
14,2002-08-26,31.948709027944965
15,2003-08-26,32.74493128791083
16,2004-08-25,33.02809975383084
17,2005-08-25,33.02809975383084
18,2006-08-25,37.74330843244075
19,2007-08-25,34.57517216952662
20,2008-08-24,34.57517216952662
21,2009-08-24,32.74493128791083
22,2010-08-24,32.12926673505579
23,2011-08-24,33.93088828938497
24,2012-08-23,31.12386744069249
